scope,url,requested_url,method,sensitive_no_body,source_reasons,status,final_url,redirect_chain,content_type,content_length_header,bytes_read,body_sha256,title,meta_robots,warning_present,structural_issues,elapsed_ms,error
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/es.svg,http://127.0.0.1:49215/assets/flags/es.svg,GET,False,git:assets/flags/es.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/es.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,535.618,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/go.svg,http://127.0.0.1:49215/assets/flags/go.svg,GET,False,git:assets/flags/go.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/go.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,532.56,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/ma.svg,http://127.0.0.1:49215/assets/flags/ma.svg,GET,False,git:assets/flags/ma.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/ma.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,417.526,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/mg.svg,http://127.0.0.1:49215/assets/flags/mg.svg,GET,False,git:assets/flags/mg.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/mg.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,415.339,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/ms.svg,http://127.0.0.1:49215/assets/flags/ms.svg,GET,False,git:assets/flags/ms.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/ms.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,420.45,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/mt.svg,http://127.0.0.1:49215/assets/flags/mt.svg,GET,False,git:assets/flags/mt.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/mt.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,422.042,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/pa.svg,http://127.0.0.1:49215/assets/flags/pa.svg,GET,False,git:assets/flags/pa.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/pa.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,411.173,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/pb.svg,http://127.0.0.1:49215/assets/flags/pb.svg,GET,False,git:assets/flags/pb.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/pb.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,412.556,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/pe.svg,http://127.0.0.1:49215/assets/flags/pe.svg,GET,False,git:assets/flags/pe.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/pe.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,412.79,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/pi.svg,http://127.0.0.1:49215/assets/flags/pi.svg,GET,False,git:assets/flags/pi.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/pi.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,529.997,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/pr.svg,http://127.0.0.1:49215/assets/flags/pr.svg,GET,False,git:assets/flags/pr.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/pr.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,2.886,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/rj.svg,http://127.0.0.1:49215/assets/flags/rj.svg,GET,False,git:assets/flags/rj.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/rj.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,2.81,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/rn.svg,http://127.0.0.1:49215/assets/flags/rn.svg,GET,False,git:assets/flags/rn.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/rn.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,4.557,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/ro.svg,http://127.0.0.1:49215/assets/flags/ro.svg,GET,False,git:assets/flags/ro.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/ro.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,4.569,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/rr.svg,http://127.0.0.1:49215/assets/flags/rr.svg,GET,False,git:assets/flags/rr.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/rr.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,5.471,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/rs.svg,http://127.0.0.1:49215/assets/flags/rs.svg,GET,False,git:assets/flags/rs.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/rs.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,4.329,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/sc.svg,http://127.0.0.1:49215/assets/flags/sc.svg,GET,False,git:assets/flags/sc.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/sc.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,5.317,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/se.svg,http://127.0.0.1:49215/assets/flags/se.svg,GET,False,git:assets/flags/se.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/se.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,4.298,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/sp.svg,http://127.0.0.1:49215/assets/flags/sp.svg,GET,False,git:assets/flags/sp.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/sp.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,7.568,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/flags/to.svg,http://127.0.0.1:49215/assets/flags/to.svg,GET,False,git:assets/flags/to.svg;html-link:estados/index.html:image,404,http://127.0.0.1:49215/assets/flags/to.svg,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,8.156,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/knowledge-theme-2026.css,http://127.0.0.1:49215/assets/knowledge-theme-2026.css,GET,False,git:assets/knowledge-theme-2026.css;html-link:compliance-transportadoras.html:link_asset;html-link:guia-dp-rh.html:link_asset;html-link:manual-financeiro.html:link_asset;html-link:manual-fiscal.html:link_asset,404,http://127.0.0.1:49215/assets/knowledge-theme-2026.css,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,9.07,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/llm-manifest.json,http://127.0.0.1:49215/assets/llm-manifest.json,GET,False,git:assets/llm-manifest.json,404,http://127.0.0.1:49215/assets/llm-manifest.json,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,13.235,
portal_local,https://mjrrafael.github.io/rjc-conhecimento/assets/portal-search-full.json,http://127.0.0.1:49215/assets/portal-search-full.json,GET,False,git:assets/portal-search-full.json,404,http://127.0.0.1:49215/assets/portal-search-full.json,,text/html;charset=utf-8,335,335,860b53ed6ea6a0cf602fae632cfcd28dbcf637f85a8bee28d2ee9c6cc9081669,Error response,,False,main_missing;viewport_missing,12.98,
